,idmes,author_id,text,date,replay_id,fwd_info
491,21230,112260661.0,"Приложение максимально простое, есть оплата услуг и переводы, настройка лимитов, да и всё пожалуй. Приложение вылетает при просмотре инфы об банкоматах на карте. В общем, грустно, но основной функционал есть",2022-04-01 12:55:35+00:00,21195.0,
492,21229,291619693.0,"Ну, щипачам к примеру все равно кто, иностранец или местный. Если есть что-то доступное, они это возьмут.
Деньги дома - ну, такие же риски как и везде, форточники могут постараться.
На счет прикинуться местным - если спалят, что могут слегка цену задрать. Чаще всего, это не критично. Со временем начнете ориентироваться по ценам и будете видеть где вас дурят.",2022-04-01 12:55:05+00:00,,
493,21228,444876025.0,"Укажите цену, а то удалим.",2022-04-01 12:54:44+00:00,,
494,21227,507700513.0,"часто ходим на Ортосайский(недалеко), пока-что одна претензия: ключ-дубликат плохо сделали",2022-04-01 12:54:29+00:00,21208.0,
495,21217,1118828792.0,"Я не умею.
Пора учиться)",2022-04-01 12:54:09+00:00,21215.0,
496,21216,1944109352.0,"Ещё вопрос про банки: сейчас связался с ДемирБанком, они говорят, что для открытия счета и выпуска карты регистрация не требуется, если проживаешь менее 30 дней. Достаточно штампа в паспорте на пограничном контроле. Это действительно так?",2022-04-01 12:53:52+00:00,,
497,21215,840695069.0,Надо торговаться,2022-04-01 12:53:45+00:00,,
498,21214,1118828792.0,"Я уже был на Ортосайском рынке, и все было норм. 
Но я не торговался и зря.",2022-04-01 12:53:25+00:00,,
499,21213,17953564.0,"Да можно, конечно. Просто деньгами размахивать не нужно налево-направо и всё будет в порядке",2022-04-01 12:52:52+00:00,21208.0,
500,21212,1118828792.0,"У меня сумка на поясе, это норм?",2022-04-01 12:52:51+00:00,,
501,21211,506612664.0,"😄Не точно, просто быть осторожным, как везде в мире",2022-04-01 12:52:50+00:00,21208.0,
502,21210,840695069.0,Будьте бдительны и все👍,2022-04-01 12:52:47+00:00,21208.0,
503,21209,539180125.0,"Чот прям много страшного тут пишут - можно потерять сумочку, деньги дома хранить опасно, лучше выдавать себя за местного и т.д...",2022-04-01 12:52:11+00:00,,
504,21208,1118828792.0,Можно ли идти на рынок одному или точно что-то украдут?,2022-04-01 12:51:59+00:00,21000.0,
505,21206,1118828792.0,"Я знаю, думаю, что многие знают.",2022-04-01 12:50:40+00:00,21205.0,
506,21205,5269750638.0,"Кто знает Ангилиский язык?
Можете с этом помоч?",2022-04-01 12:50:25+00:00,,
507,21203,1944109352.0,Спасибо,2022-04-01 12:49:19+00:00,,
508,21201,127791243.0,"Гумно их приложение, чем дальше тем хуже",2022-04-01 12:48:23+00:00,21195.0,
509,21200,247428660.0,"Например, у них при обнале замораживается определенный процент от суммы, чего не встречала ни одного другого банка в КР. Это прописано в договоре, но их мало кто читает, и обычно очень любят в соцсетях возмущаться списаниями непонятными, хотя в течение часа эта сумма возвращается))",2022-04-01 12:48:05+00:00,21195.0,
510,21199,291619693.0,Так вас на границе стопнут ибо потребуют регистрацию предъявить,2022-04-01 12:47:41+00:00,,
511,21198,158343.0,слышал от местных что не особо выполняются эти предписания со штрафами,2022-04-01 12:47:06+00:00,21191.0,
512,21197,1429606651.0,"Да, там магазин «МегаКомфорт» - вполне себе можно найти швабру и посуду. Дешевле всего - на рынках типа Аламединского - ну там неместному надо бы сопровождение местного человека наверное - сориентироваться и не потерять кошелёк в толпе, как говорится:) А Вы слышали о рынке Дордой? Это очееееень большой рынок всего-всего (кроме продуктов), крупнейший в Средней Азии, обожаю его! Но там точно без сопровождения кого-то из местных можно заблудиться и, что называется, потерять сумочку.",2022-04-01 12:46:25+00:00,20955.0,
513,21196,247428660.0,"У них были временные сложности из-за смены ПО и конвертации валют (второе из-за того, что они в принципе едва ли не единственные, кто ранее мультивалютки делали, сейчас уже тоже не делают). А так, если сразу внимательно их условия прочитать и если вы с ними согласны, то в принципе норм",2022-04-01 12:46:12+00:00,21195.0,
514,21195,1944109352.0,"Кто пользуется услугами Оптима-банка и, в частности, их приложением, всё действительно так плохо как пишут в отзывах?",2022-04-01 12:42:49+00:00,,
515,21192,506612664.0,"Казы, курут, ассортимент шоро- талкан в шоколаде, фисташки джалал-абадские",2022-04-01 12:35:07+00:00,20951.0,
516,21191,291619693.0,"Без регистрации можно не более 30 дней пробыть. Далее, при пересечении границы будут проблемы. Как минимум, штраф в 5.5к",2022-04-01 12:31:58+00:00,21189.0,
517,21190,5134845799.0,"У кого какие планы на выходные, есть желающие погулять сб и вс на Моссовете, или где нибудь ещё?))",2022-04-01 12:29:14+00:00,,
518,21189,1645388004.0,"У меня немало друзей раньше из России приезжало, многие на месяцы оставались, насколько я помню никто насчёт регистрации не парился. 
Хз, это наверное из за того что у нас нет как таковых проверок или что то ещё. 

Я никогда не видел чтобы участковые проверяли паспорта. Да, проверяют документы пакистанских или индийских студентов или китайцев, но это тоже частная История. 

Но конечно же для своего успокоения сделать регистрацию не помешает, но если не сделаете, то преступление века не будет. 

Нарушать закон не призываю)",2022-04-01 12:28:00+00:00,,
519,21188,1025724442.0,"С 21 апреля освобождается 2 комнатная квартира в самом центре города, район центральной площади. Квартира находится в старом сталинском доме, тихий подъезд, в квартире имеется все необходимое из мебели и бытовой техники. Ремонт не элитный, обычный, квартира чистая, не загаженная, кому попало не сдаю. 
Все вопросы в ЛС.",2022-04-01 12:22:47+00:00,,
520,21187,184250936.0,спасибо),2022-04-01 12:21:49+00:00,21186.0,
521,21186,577808939.0,"Да из демира,",2022-04-01 12:21:41+00:00,21185.0,
522,21185,184250936.0,выписка из местного банка?,2022-04-01 12:20:38+00:00,21184.0,
523,21184,577808939.0,Я менял страну в пионере достаточно было регистрации и выписки из банка,2022-04-01 12:19:53+00:00,20679.0,
524,21183,291619693.0,"Ну, я скидывал сообщение про сдачу квартиры практически в центре. Там люди более или менее понимающие. Если кто еще ищет конечно.",2022-04-01 12:16:02+00:00,20546.0,
525,21181,1676155310.0,Привет,2022-04-01 12:13:42+00:00,,
526,21180,539180125.0,"Вот поэтому ^

Я как понаехавший в Мск это хорошо знаю, а тут ещё и другая страна. Нет, регистрация должна быть там где живешь.",2022-04-01 12:13:40+00:00,21175.0,
527,21178,291619693.0,"Но еще ни об одном кейсе не слышал, где были бы некие проблемы с этим",2022-04-01 12:13:29+00:00,,
528,21177,291619693.0,"Риски, они такие",2022-04-01 12:12:56+00:00,,
529,21176,960759509.0,"Это да, но тут стали появляться сообщения об участковом, проверяющем регистрацию. Нарваться на проблемы с законом в чужой стране - такое себе.",2022-04-01 12:12:35+00:00,21172.0,
530,21175,131429262.0,Почему?,2022-04-01 12:11:31+00:00,21173.0,
531,21173,539180125.0,Иметь регистрацию не там где живешь весьма неудобно,2022-04-01 12:11:16+00:00,,
532,21172,291619693.0,"Ну, всегда есть вариант платных услуг что здесь рекламируют.",2022-04-01 12:10:30+00:00,,
533,21171,539180125.0,"Вот да, главная проблема",2022-04-01 12:09:20+00:00,,
534,21170,960759509.0,"Больше всего в переезде пугает  один момент: хочется снять квартиру с хорошим ремонтом (долларов за 500-600), но вот момент с регистрацией очень напрягает, пока никто из хозяев симпатичных квартир на эту самую регистрацию не соглашается, а приехать только на месяц, а потом отворот-поворот назад в РФ - печалит.",2022-04-01 12:08:22+00:00,,
535,21169,291619693.0,"Скажем там, без кокретных цифр тут трудно будет делать какие-либо выводы. Как говорится, деньги счет любят =)",2022-04-01 12:05:15+00:00,,
536,21168,131429262.0,Так и что? ) Курочка по зёрнышку экономику развивает! ))),2022-04-01 12:03:33+00:00,21167.0,
537,21167,291619693.0,"Ну, тут уже надо исходить из кол-ва людей. Иначе это капля в море xD",2022-04-01 12:02:42+00:00,,
538,21166,131429262.0,"А те, кто ненадолго, тоже - ибо денег потратят в стране. Все помогут!",2022-04-01 12:02:05+00:00,21165.0,
539,21165,291619693.0,"Те кто на долго задержется, обязательно помогут =)",2022-04-01 12:01:28+00:00,21163.0,
540,21164,500637312.0,Эмм...,2022-04-01 11:59:46+00:00,21163.0,
541,21163,5269750638.0,"Я Кыргыз, Мне зовуть Анвар, Я из Исиккуля, Мы хотимь мир, 
Вкладиваете все усилия на развитии Кыргызстана, 
Думаю у вас есть интелектуалные люди которые может в этом помоч",2022-04-01 11:57:56+00:00,,
542,21158,2060423227.0,,2022-04-01 11:52:08+00:00,,
543,21157,444876025.0,"СДЭК 11 дней Новосибирск - Бишкек через Москву. Монитор целый, сумка порвалась (но тут мы сами виноваты, она на ладан дышала и чёт я не подумала её нормально замотать). В сумке абсолютно всё было на месте, даже небольшие вещи, которые могли просто выпасть.",2022-04-01 11:47:32+00:00,,
544,21156,2060423227.0,Всё что отправите доедеть не переживайте,2022-04-01 11:46:31+00:00,21152.0,
545,21155,849312463.0,"Сдэком дорого, вот этот номер Ватсап они доставляют четко, часто через них отправлял",2022-04-01 11:46:16+00:00,21154.0,
546,21154,444876025.0,"Я отправляла, доезжало",2022-04-01 11:45:16+00:00,21152.0,
547,21153,849312463.0,,2022-04-01 11:44:04+00:00,21152.0,
548,21152,414748806.0,А сдэком кто-то отправлял вещи в Кыргызстан из РФ? В целости доезжали?,2022-04-01 11:37:34+00:00,,
549,21151,780109839.0,"✈**Уральские Авиалинии рачширяют полётную программу в Киргизию на лето 2022:**

• Владикавказ – Ош – Владикавказ по пятницам; 
• Красноярск – Бишкек – Красноярск по средам;
• Самара – Бишкек – Самара по четвергам; 
• Сочи – Бишкек – Сочи по субботам;
• Иркутск – Бишкек – Иркутск по понедельникам, обратно по воскресеньям.

@corona_travel",2022-04-01 11:33:56+00:00,,"(1275246529, datetime.datetime(2022, 4, 1, 11, 1, 26, tzinfo=datetime.timezone.utc), False)"
550,21150,523561444.0,"Поищите по чату, писали как отправляли вещи оттуда",2022-04-01 11:24:23+00:00,21110.0,
551,21148,1113680533.0,Спасибо,2022-04-01 11:19:01+00:00,21147.0,
552,21147,175484325.0,"Отправляли. Доехал) Руль и педали желательно открутить и привязать скотчем к нему, так он компактнее станет",2022-04-01 11:18:17+00:00,21140.0,
553,21146,992358285.0,клубника будет еще и в ноябре - самая сладкая ),2022-04-01 11:14:39+00:00,21056.0,
554,21145,291619693.0,"Самые дешевые(но не факт что надежные) - Таатан https://go.2gis.com/talxh
Что-то посерьезнее - Mega Electronics https://go.2gis.com/6fv15",2022-04-01 11:14:20+00:00,21073.0,
555,21143,132937940.0,"Ребята, а кто-нибудь пробовал пересылать в Россию рецептурные лекарства? Есть какие-то сложности и ограничения?",2022-04-01 11:13:24+00:00,,
556,21142,1026310077.0,"Цена для местных, с учетом все включено ком услуга итд, 85м2. с мебелью. Так что 50000 сом средная цена.",2022-04-01 11:12:51+00:00,,
557,21141,436614110.0,https://instagram.com/osse_optika?utm_medium=copy_link,2022-04-01 11:12:39+00:00,20627.0,
558,21140,1113680533.0,"Добрый день. А вот про велик тоже интересует, сдэком кто-нибудь отправлял? Доедет?",2022-04-01 11:12:39+00:00,,
559,21139,1645388004.0,Для нас большая прибыль не имеет принципиального значения. Главное чистота и адекватные цивилизованные люди.,2022-04-01 11:12:28+00:00,,
560,21138,436614110.0,"Я покупаю очки и линзы в OSSE. Это турецкая оптика. Можно спросить у них.

https://instagram.com/osse_optika?utm_medium=copy_link",2022-04-01 11:12:06+00:00,20624.0,
561,21137,539180125.0,"А если написать ""супер элитный"" то и все 30!",2022-04-01 11:12:06+00:00,,
562,21136,127791243.0,"Слово ""элитный"" автоматически прибавляет к цене тысяч 20",2022-04-01 11:11:46+00:00,,
563,21134,1341903109.0,"Упускаете прибыль, значит",2022-04-01 11:10:44+00:00,21132.0,
564,21132,1645388004.0,"Мы 2х КВ в новом доме в южных мкрн.  с центральным отоплением, с хорошим ремонтом с мебелью сдаём по 350 в месяц. Плюс ещё панорамные окна выходят в горы. Так что если поискать можно найти норм варианты за норм цены.",2022-04-01 11:09:05+00:00,,
565,21131,207015264.0,"Да нет, вполне себе хорошие квартиры показывают за разумные деньги",2022-04-01 11:07:04+00:00,,
566,21129,500637312.0,Квартиры снимать через Lalafo.kg,2022-04-01 11:06:03+00:00,,
567,21128,1645388004.0,"Лучше в этом чате квартиры не снимать, цены какие то дикие))",2022-04-01 11:05:24+00:00,,
568,21127,207015264.0,"Обожаю
Продам гараж, фото нет, ниче нет",2022-04-01 11:04:47+00:00,,
569,21125,123422466.0,"Кстати, да :)",2022-04-01 11:03:12+00:00,21121.0,
570,21124,539180125.0,"Москвичи понаезжают, а с ними и цены 😂",2022-04-01 11:02:21+00:00,21121.0,
571,21122,1444731487.0,Брат в Калининград увозит мед в пластиковых бутылках. По 3-4 литровых. Лет 7 без проблем,2022-04-01 11:01:32+00:00,21038.0,
572,21121,654326431.0,Я в Москве дешевле снимаю двушку О_о,2022-04-01 11:00:23+00:00,,
573,21120,1026310077.0,"Сдаем 2ком, элитную кв в районе полииеха, 50000 сом, пишите в лс.",2022-04-01 10:58:19+00:00,,
574,21119,,,2022-04-01 10:56:59+00:00,21054.0,
575,21118,500637312.0,"Получиться.
Автобусы щас нету кажется. Ковид. А так на границе в Кордае на такси можно поехать до алматы",2022-04-01 10:56:47+00:00,21116.0,
576,21117,500637312.0,"Я из любви к своей стране и к приезжим. 
У всех стрессы!
Планы рушаться.
И надо показать что наша страна дружно встретит всех и предложит все самое лучшее!
Я сам работаю в банке.",2022-04-01 10:55:52+00:00,21109.0,
577,21116,1713863281.0,А если просто из самого Бишкека на каком нибудь автобусе  ? Тоже не получится?,2022-04-01 10:55:40+00:00,21022.0,
578,21115,757312427.0,"Совсем нет, иногда сами случайно попадаем в горы на водопады и дух захватывает от красот.",2022-04-01 10:54:07+00:00,21109.0,
579,21114,500637312.0,,2022-04-01 10:53:27+00:00,21112.0,
580,21113,500637312.0,,2022-04-01 10:52:21+00:00,21110.0,
581,21112,455421591.0,да тут много разных барыг развелось,2022-04-01 10:52:18+00:00,21109.0,
582,21111,992358285.0,Комфорт на Шопокова между Московской и Токтогула,2022-04-01 10:50:40+00:00,20952.0,
583,21110,176497869.0,Новосибирск,2022-04-01 10:49:48+00:00,21103.0,
584,21109,207015264.0,Опа агент турфирм спалился,2022-04-01 10:49:08+00:00,21054.0,
585,21108,171115995.0,"К сожалению они оказались единственным вариантом для нас, остальные просто отказывали или игнорировали. Сейчас очень сложно частнику найти грузоперевозку куда угодно",2022-04-01 10:48:21+00:00,21107.0,
586,21107,329412724.0,Но иногда теряют товар и не восстанавливают потери. Будте аккуратны с ними,2022-04-01 10:47:19+00:00,21095.0,
587,21105,171115995.0,"Они переупаковывают некоторые вещи, особенно хрупкие, и делают обрешетку. Но если хрупкого ничего нет, можно договориться, чтобы ничего не переделывали.
А ещё вам надо составить список таможенных кодов на все вещи из груза, недавно приняли закон, что и физлицам это нужно делать",2022-04-01 10:44:26+00:00,21101.0,
588,21104,132008801.0,"сразу все упаковывайте, если груз хрупки то деревянную обрешетку они делают",2022-04-01 10:43:45+00:00,,
589,21103,500637312.0,В каком городе находитесь?,2022-04-01 10:43:30+00:00,21101.0,
590,21102,455421591.0,врядли,2022-04-01 10:43:09+00:00,21101.0,
591,21101,176497869.0,Я тоже хочу Энергией. Но меня больше беспокоит одежда в коробке с велосипедом... Коробку будут вскрывать? 😊,2022-04-01 10:42:44+00:00,21095.0,
592,21100,231389383.0,Таатан ещё и табылга,2022-04-01 10:42:28+00:00,21096.0,
593,21099,500637312.0,"Кстати местный Avito - это у нас Lalafo
😊",2022-04-01 10:42:20+00:00,,
594,21098,132008801.0,"если мелочь то СДЭК дешевле, если крупное то Энергия",2022-04-01 10:42:02+00:00,,
595,21097,171115995.0,"Плюсую.
Нам везут половину газельки вещей, в том числе крупных, тяжёлых и дорогих, за 47к

Тем временем моя подруга тоже из Казани вдвое меньше вещей в Тбилиси нашла кем отправить только за 150к",2022-04-01 10:41:27+00:00,21095.0,
596,21096,1645388004.0,"Магазин Netco

Боконбаева 196

Магазин asiamade

ТЦ.аюгранд комфорт


Магазин мега электроникс

Горького 120",2022-04-01 10:41:17+00:00,21073.0,
597,21095,132008801.0,"ТЭ Энергия все доставляю, цены приемлемые.",2022-04-01 10:40:35+00:00,21090.0,
598,21094,500637312.0,"Поишите в интернете перевозка груза из рф  в Кыргызстан.
Не дорого найдёте.",2022-04-01 10:40:27+00:00,21090.0,
599,21093,930095690.0,"Центробанк России вдвое увеличил максимальный размер переводов за рубеж между физическими лицами — до 10 тысяч долларов в месяц. 

Эти нормы распространяются на резидентов и нерезидентов из стран, не поддерживающих санкции против России. Такую же возможность получили нерезиденты из всех других государств, работающие в России по трудовым или гражданско-правовым договорам.",2022-04-01 10:39:51+00:00,,
600,21092,171115995.0,Мы из Казани отправляли вещи и в том числе велик ТК Энергия,2022-04-01 10:39:34+00:00,21090.0,
601,21090,176497869.0,"Так, тема кофе и булочек, конечно, важна, но мне нужно велосипед в  Кыргызстан отправить) подскажите, пожалуйста.",2022-04-01 10:39:04+00:00,21061.0,
602,21089,171115995.0,"Свинина на базаре тоже есть. Её меньше, чем говядины, баранины и конины, конечно 😅 цены от 300 до 450 сом за кило",2022-04-01 10:39:03+00:00,21086.0,
603,21087,231389383.0,Хозяина знаю) качество они держат),2022-04-01 10:37:26+00:00,21085.0,
604,21086,171115995.0,"Обожаю местную кисломолочку подсела на максым, чалап, аралаш, тан 😍
А ещё на Ошском есть молочный ряд, где продают офигенно свежий и вкусный творог, сметану свежую.",2022-04-01 10:37:22+00:00,21059.0,
605,21085,1645388004.0,Да кстати кофе тоже достойный)),2022-04-01 10:36:55+00:00,21081.0,
606,21084,500637312.0,Таатан торговый центр,2022-04-01 10:36:23+00:00,21073.0,
607,21083,298070834.0,Бауфлекс на Бокнобаева Советская,2022-04-01 10:36:19+00:00,,
608,21082,930095690.0,Группа есть с Оша?,2022-04-01 10:36:11+00:00,,
609,21081,231389383.0,Я прям щас тут сижу) пью кофе ( неплохой у них) и булочку сожрала вкуснющшую),2022-04-01 10:36:07+00:00,21076.0,
610,21080,853809980.0,"Можете в таатан съездить поискать, китайский тц",2022-04-01 10:36:02+00:00,21073.0,
611,21079,127791243.0,Торговый центр Таатан,2022-04-01 10:35:59+00:00,21073.0,
612,21078,500637312.0,Даа. Ошский рынок для любителя. Там своя энергетика.,2022-04-01 10:35:43+00:00,21060.0,
613,21076,1645388004.0,"Ребят хочу посоветовать вам самую лучшую пекарню в Бишкеке. Это не реклама, реально на самом деле так. 

Называется THE ХЛЕБ. 

Находится на пересечении Донецкой/к.маркса(район ортосайского рынка) 

Там готовят самые вкусные булочки в городе, прям как в детстве и цены очень приемлемые. Все очень аккуратно и чисто. 

У них Есть очень вкусный крафтовый хлеб, батоны и прочие изделия. 

Просто загляните один раз и потом будете как я каждое утро туда заглядывать за круассанами и булочками с повидлом))",2022-04-01 10:35:18+00:00,,
614,21075,171115995.0,Понятно уж,2022-04-01 10:35:07+00:00,21074.0,
615,21074,455421591.0,цены в этом году будут подороже,2022-04-01 10:34:57+00:00,,
616,21073,414748806.0,"Я еще ищу относительно недорогое компьютерное/игровое кресло (тысяч 15 максимум), поиск выдаёт в основном интернет магазины, а мне надо в нем посидеть перед покупкой. Буду благодарна за наводки",2022-04-01 10:34:47+00:00,,
617,21072,171115995.0,,2022-04-01 10:34:10+00:00,,
618,21071,171115995.0,,2022-04-01 10:34:10+00:00,,
619,21070,171115995.0,,2022-04-01 10:34:10+00:00,,
620,21069,171115995.0,,2022-04-01 10:34:10+00:00,,
621,21068,171115995.0,,2022-04-01 10:34:10+00:00,,
622,21067,171115995.0,,2022-04-01 10:34:10+00:00,,
623,21066,171115995.0,,2022-04-01 10:34:10+00:00,,
624,21065,171115995.0,,2022-04-01 10:34:10+00:00,,
625,21064,171115995.0,,2022-04-01 10:34:10+00:00,,
626,21063,171115995.0,"Ошский базар, конец августа 2021",2022-04-01 10:34:09+00:00,,
627,21062,455421591.0,да да вижу там туристов и удивляюсь,2022-04-01 10:33:53+00:00,21060.0,
628,21061,176497869.0,"Добрый день! А у кого-нибудь был опыт отправки грузов транспортной компанией из России в Кыргызстан*? Мы хотим отправить велосипед, он уже запакован в коробку, но мы решили сделать ход конём, и вместе с велосипедом уложили несколько пакетов с личными вещами. При отправке груза я сообщу менеджеру код ТН ВЭД для велосипеда. Но я боюсь, что таможенникам могут не понравится личные вещи.... А там же две границы.

*про закрытую границу с Казахстаном я знаю.",2022-04-01 10:33:03+00:00,,
629,21060,880662023.0,"Ну кому нравится кому то нет.Вот приезжал миллионер из Израиля вроде,его возили на Ошский рынок так вот он влюбился в это место,говорит энергетика,движение постоянное,ритм сумашедший вот что ему нужно.Тут поработал года два,уехал в Москву там посторил торг.центр продал вроде как за 150млн $ читал в Коммерсанте про него",2022-04-01 10:32:21+00:00,21040.0,
630,21059,1645388004.0,"Потом сезон дыни, арбузов, можно съездить в горы на кумысолечение))
Натуральные кефиры, натуральные соки, горячие лепешки, свежайшая сметана, мммм))",2022-04-01 10:31:44+00:00,21056.0,
631,21058,500637312.0,80рублей за килограмм без гмо и без всяких удобрений!,2022-04-01 10:30:35+00:00,21056.0,
632,21057,231389383.0,"Прикольно. А я местная, но ни разу не была, так вышло)) только мимо крокодил))",2022-04-01 10:30:29+00:00,21055.0,
633,21056,171115995.0,"Ребята, тут в мае уже черешня будет, а клубника тут спеет дважды за сезон, можно в начале сентября ещё свежую купить прям на улице за недорого. А какие тут персики 😍😍😍😍😍",2022-04-01 10:29:37+00:00,,
634,21055,127791243.0,"Да норм, я там с детства тусуюсь😂 хотя место конечно на любителя",2022-04-01 10:28:52+00:00,21050.0,
635,21054,500637312.0,"Всех призываю оставаться до сентября и провести лето в Кыргызстане!!!
Получите незабываемые впечатлении на всю жизнь!!!
Советую начать с изучения услуг местных тур фирм.",2022-04-01 10:28:25+00:00,,
636,21053,171115995.0,"Ходила туда несколько раз с такой сумкой, как раз ок. Более безопасно, чем просто в карманы, из которых просто достать, рюкзак, который на спине не видишь, или сумка на плечо, которая тоже не всегда в поле зрения",2022-04-01 10:28:14+00:00,21050.0,
637,21052,1645388004.0,"Если даже удастся удержать 5%, то это уже огромный плюс. 

Я даже не говорю про материальную выгоду и их вклад в виде налогов и прочее. 
А именно их возможный вклад в развитие цифровой индустрии, превращение Кыргызстана в Беларусь, в азиатский IT-хаб)) 

Мечты мечты",2022-04-01 10:28:11+00:00,21041.0,
638,21051,171115995.0,Можно кстати вообще компанию собрать :))),2022-04-01 10:27:05+00:00,21046.0,
639,21050,455421591.0,"не советую,  можете остаться без кошелка или телефона😅",2022-04-01 10:26:58+00:00,21040.0,
640,21049,127791243.0,Пойдёмте),2022-04-01 10:26:56+00:00,21044.0,
641,21048,305350831.0,"ой, будем на связи:)",2022-04-01 10:26:43+00:00,21046.0,
642,21046,171115995.0,Могу как-нибудь составить компанию на следующей неделе :),2022-04-01 10:26:33+00:00,21044.0,
643,21045,523561444.0,"так что не надо очаровываться, чтобы потом не разочаровываться))",2022-04-01 10:26:05+00:00,21041.0,
644,21044,305350831.0,"вот я хочу, но только с кем-то)) 
один побаиваюсь!",2022-04-01 10:26:01+00:00,21040.0,
645,21043,539934388.0,"Не держите нал дома. Если не хотите на счёте, то в ячейке.",2022-04-01 10:26:00+00:00,20957.0,
646,21042,127791243.0,"Если в будний день ходить, то вообще норм))",2022-04-01 10:25:36+00:00,,
647,21041,523561444.0,"надо понимать, что многие едут транзитом, кто-то временно на неопределенный период)",2022-04-01 10:24:58+00:00,21039.0,
648,21040,171115995.0,"Кстати да, плюсую за Ошский, туда стоит сходить ради экспириенса хотя бы раз. Не сказала бы, что прям экстрим, но да, народу там много, и лучше наденьте туда поясную сумку, чтобы деньги и документы всегда были в поле зрения",2022-04-01 10:24:24+00:00,21036.0,
649,21039,1645388004.0,"Блин как же я рад что именно айтишники и прочие фрилансеры приехали из России)) это же цвет нации и будущее страны)) просто не верится, надеюсь наша власть не пропустит момент и сделает хотябы минимальные условия для привлечения большего количества творческих гиков из России🤩🤩🤩",2022-04-01 10:24:01+00:00,,
650,21038,127791243.0,"Мед можно пересылать? Просто через границу нельзя провозить, лучше уточнить",2022-04-01 10:23:45+00:00,,
651,21037,231389383.0,"Тапочки из войлока – тема) на базарах есть. Сухофрукты. Ну и уже подсказали, курут, мёд. Нац посуда.",2022-04-01 10:23:12+00:00,,
652,21036,127791243.0,"Если хотите немного экстрима, можно сходить на Ошский рынок ))) там есть Кыял, где продают изделия из войлока, сувениры, раза в три дешевле, чем в магазине",2022-04-01 10:22:08+00:00,20951.0,
653,21035,523561444.0,"да я то местная) не все признаки местных, что вы перечислили, их гораздо больше. к тому же букву Ж еще надо научится произносить, даже мимика отличается, ну я не знаю как это обьяснить -  я вижу сразу неместных. поэтому просить каждый раз приезжих мимикрировать бесполезно)",2022-04-01 10:21:46+00:00,21018.0,
654,21034,265996080.0,Тумар классный) Там эпизодически можно прям очень интересные штуки найти.,2022-04-01 10:21:38+00:00,21032.0,
655,21033,298070834.0,"можно еще и конфеты с крутом, шоколадные. Мед, варенье из шишек и ксоточек",2022-04-01 10:20:55+00:00,,
656,21032,171115995.0,"Есть магазин Тумар, там всякие сувениры из войлока есть :) из еды – курут",2022-04-01 10:19:31+00:00,20951.0,
657,21031,,На Моссовете. Северо-Восточный угол перекрёстка,2022-04-01 10:18:49+00:00,21015.0,
658,21030,265996080.0,,2022-04-01 10:18:49+00:00,21026.0,
659,21028,171115995.0,"Не показывают, отменили все показы Дисней, ДС и Марвел",2022-04-01 10:18:24+00:00,21024.0,
660,21027,880662023.0,"Вы её реакцию посмотрите когда она увидела свою инсту из войлока,я думаю норм тема тогда
https://youtu.be/978EPUScaLU",2022-04-01 10:18:07+00:00,20951.0,
661,21026,171115995.0,,2022-04-01 10:17:41+00:00,21016.0,
662,21025,298070834.0,на площади Ала-Тоо есть магазин Кодак,2022-04-01 10:16:09+00:00,21015.0,
663,21024,880662023.0,В РФ его показывают?! Если нет можно сходить у нас пока идёт в IMAX лучше конечно же,2022-04-01 10:14:32+00:00,,
664,21023,265996080.0,"Не знаю насчёт кайфа, но сразу видишь глаза, которые видят окружающее впервые ) Интерес в них, что ли.",2022-04-01 10:14:32+00:00,21020.0,
665,21022,500637312.0,Да закрыта. Там перевал. Только летом туристам из Казахстана открывают,2022-04-01 10:14:18+00:00,21017.0,
666,21021,365339703.0,"Спасибо огромное, то, что нужно!",2022-04-01 10:14:17+00:00,21009.0,
667,21020,131429262.0,"Нескрываемый кайф, что сумели свалить? )))",2022-04-01 10:13:53+00:00,21016.0,
668,21018,1645388004.0,"Если обращаетесь к мужскому полу говорите:

- брат, байке

Если обращаетесь к женскому полу:

- девушка, эже 



Слово брат у нас используется чаще других))) 

Так что будет не трудно 

Но вы правы в том, что наш местный русский язык немного отличается произношением и интонацией)) все таки азиатский диалект 

И плюс ведите себя расслабленно, как будто ходите по спальне перед сном, здесь менталитет спокойный, жизнь течет размеренно, суеты и спешки нигде нет))",2022-04-01 10:13:26+00:00,21005.0,
669,21017,1713863281.0,"Из Бишкека в алматы 
Но нам сейчас сказали что сухопутная граница закрыта и мы не сможем туда доехать никак",2022-04-01 10:13:22+00:00,20962.0,
670,21016,265996080.0,Я приезжих сейчас сразу вижу по глазам и выражению лица ) Не знаю как это маскировать,2022-04-01 10:13:14+00:00,,
671,21015,279973222.0,А где в Бишкеке можно проявить пленку?),2022-04-01 10:13:08+00:00,,
672,21014,880662023.0,https://youtu.be/LohShta9n4E,2022-04-01 10:12:53+00:00,20951.0,
673,21013,265996080.0,Так после зимы и у нас его нет ),2022-04-01 10:12:20+00:00,21008.0,
674,21012,1137648779.0,"Сказали в таможенном сколько надо вам, но единственное на всякий случай взять документ откуда эти деньги, т.е справку просто с банка можно",2022-04-01 10:11:38+00:00,21010.0,
675,21011,1137648779.0,"Вообще , тут не выдали, там не спросили как говорится",2022-04-01 10:10:15+00:00,,
